Area,Bedrooms,Bathrooms,Floors,YearBuilt,Garage,LocationScore,Price
4988,5,3,2,1963,0,3,1075868.42776552
1471,3,2,1,1951,0,7,361884.782519935
2769,1,1,2,2010,0,1,603969.243909381
4956,4,2,1,1966,0,1,1063061.64572338
3922,2,3,1,1997,1,2,802729.958879118
4700,4,1,2,1957,1,1,997659.242287865
1323,2,1,2,2005,0,9,293380.415750415
3193,1,3,1,1966,1,4,704802.185515292
3917,1,1,2,2018,1,7,857478.833762626
3393,2,2,2,1961,0,5,726138.899640256
2768,3,3,1,1987,1,7,627896.824234304
2553,5,3,2,1967,0,7,598329.2448259
3096,4,1,1,1975,0,1,672422.981836944
3061,4,3,2,1986,1,1,669197.508707077
3086,4,1,1,2019,1,3,655732.222480766
3678,1,1,2,1990,1,10,744346.523936116
4943,4,3,1,1991,0,2,1081279.55329347
4444,5,1,1,1990,0,7,977209.156090874
2855,5,2,2,1996,1,3,664062.775283604
2076,2,2,2,1963,0,7,497829.972198824
3566,1,1,1,1950,1,9,738813.29975769
1102,5,2,1,1966,1,1,255009.228103625
1438,3,1,2,2004,1,3,356205.797912977
855,1,2,2,2002,1,6,231331.784386086
1325,1,3,2,1980,0,9,273717.329758181
4923,5,1,2,2011,1,5,1078588.02655351
2925,3,1,2,1957,0,3,618994.426190011
4087,2,1,2,1979,0,8,846222.798506561
1164,5,1,1,2015,0,5,294464.40729294
2446,3,1,2,1994,0,6,481161.785727038
1718,1,1,2,1967,0,2,349815.644415202
3597,3,3,2,1994,0,4,758792.635762895
2331,1,3,2,1968,1,1,523127.561173404
4145,5,2,1,2017,0,4,897044.246587228
2706,5,1,1,1999,1,1,630171.721841972
3886,4,2,1,1974,0,4,775461.516381583
2875,4,2,1,1987,1,2,625022.544435724
1513,4,3,2,1985,1,6,404499.926289286
1862,5,2,1,2017,0,6,442678.384235671
2776,2,3,2,2005,1,8,650336.513324359
2096,5,2,2,1988,1,9,476084.927265269
925,3,1,1,2012,0,8,262277.770992237
4396,5,2,1,1956,0,1,926221.519555374
4083,5,3,2,2007,0,3,872195.072890433
2403,1,3,1,2008,0,6,548376.176173186
866,1,3,1,1997,0,1,230247.528248913
1032,1,2,2,1954,0,8,276267.492402182
2956,5,2,2,1985,0,6,720166.048126207
1969,2,3,2,1974,0,1,463470.090211083
2958,3,1,2,1994,1,10,651714.085406693
2293,3,1,2,1968,0,2,503140.953203391
4807,2,2,1,1956,1,6,1015395.05228788
3272,2,2,2,2007,0,10,765127.246498727
3460,3,3,2,2015,0,8,788621.748867468
3539,4,2,2,1988,0,5,768077.996582164
2561,1,2,1,1967,0,1,557147.744943825
4314,1,3,2,1950,1,10,901995.038342172
2775,3,3,2,2012,1,2,627256.543441137
3162,2,2,1,1952,0,4,650951.937684923
1676,4,1,2,1970,1,4,364985.194984315
4612,3,2,2,1979,0,7,1003013.40593825
4248,1,1,2,1960,1,2,908314.777379689
2112,5,1,1,1971,0,7,509830.3159053
2260,2,1,1,2006,1,7,508425.823985838
3509,5,3,2,1952,1,7,771141.03362884
3124,3,3,2,1979,1,3,664766.328232069
2533,1,3,2,1994,0,6,525368.00050653
2405,4,2,1,1985,1,6,558158.167706877
3363,5,3,1,2021,0,4,776504.468340123
4221,4,3,1,2013,1,1,943710.105276966
4317,1,2,1,2003,0,9,869185.810009678
3197,5,2,1,2017,0,2,688069.166582076
4535,4,1,1,1999,0,9,960995.974510704
3670,4,2,2,1980,1,8,759710.421787469
1960,5,2,1,1978,1,1,484153.023673748
1042,1,3,2,2008,0,7,248246.004392037
3390,4,1,1,1985,0,10,750171.436584226
1863,3,1,2,2022,0,3,450246.776459391
3395,5,2,1,2016,1,10,786207.725332109
1719,2,3,2,1960,1,10,413031.73837585
805,2,3,2,1960,1,9,252301.940525124
1267,1,3,2,1975,1,5,334871.796164389
4970,3,3,1,2002,1,3,1070411.68915123
803,4,2,1,1963,0,8,251829.739967454
1445,2,3,1,2013,0,3,329360.808756428
917,1,1,2,1959,0,7,217353.556341008
3728,3,1,2,1980,0,7,804425.517757471
3351,3,2,2,1985,1,7,727371.976239184
1646,1,3,1,1959,1,1,357998.45964076
3562,1,3,1,1975,0,5,786846.991045462
1941,4,3,2,1969,1,1,511398.902396558
2610,1,3,1,1993,0,7,607804.947850955
1523,4,2,1,2011,1,8,360518.566080786
1024,4,3,1,2022,1,7,260303.561635376
2848,5,2,1,1958,0,1,602832.264201371
2373,3,3,2,2020,0,3,531959.686046987
2628,3,3,1,1973,0,10,530381.885191058
2717,3,1,1,1961,1,3,587679.960834513
2826,5,2,2,2009,1,7,696377.482229028
4544,4,1,2,1965,1,4,1005360.97076822
1701,4,2,1,1978,0,3,386472.633735662
2839,1,3,1,1981,0,6,599966.113970734
809,5,3,1,1984,0,10,270981.042670173
1060,1,2,1,1992,1,6,288381.718881105
2473,5,1,2,2002,1,10,581271.568306506
3019,1,2,2,1969,0,5,632940.849457014
2860,2,2,2,1957,0,6,605849.756786999
4513,3,3,1,1991,0,3,923316.26396562
2419,3,1,1,2019,1,10,558306.406299455
1120,4,2,2,1965,1,5,296601.811494781
2142,2,1,1,2018,0,9,448883.897100284
3176,3,1,2,2002,0,4,698352.023440943
3632,4,2,2,1994,0,2,794483.016965647
3624,2,1,2,2000,1,5,797192.992521127
2794,3,3,2,1955,1,3,608598.241113391
3758,1,3,2,1982,1,3,751010.608047134
2838,5,3,2,1964,0,4,656283.278241141
4290,2,3,2,1963,0,4,888397.182134257
4477,4,1,1,1988,0,5,933133.296668858
1918,2,3,2,2012,0,7,408173.673133914
2404,4,2,2,1954,0,4,535916.936797821
4827,2,3,1,2001,0,7,1060833.18242626
1035,4,2,2,1965,0,9,271363.761966112
2769,3,2,1,1987,0,3,575554.923895827
2708,1,3,2,2002,0,5,597898.335025751
1175,3,3,1,2002,0,4,296320.306994282
4330,1,1,1,1995,0,9,855017.465807795
3435,3,2,1,1964,1,5,773558.657993832
2370,3,3,2,2008,0,10,602211.69421254
3360,2,1,1,1999,0,2,637986.601814274
4191,5,3,2,1958,1,10,917307.349399447
3765,4,3,2,1975,0,1,739786.82278371
4443,4,3,2,1952,1,7,977717.389481479
4650,4,2,2,1996,1,1,1022759.65591528
1672,1,3,2,1954,0,8,386037.518744907
2052,4,1,2,2011,0,9,517199.892452817
2114,4,3,2,1954,1,7,534563.757258253
3698,2,3,1,1959,0,9,844153.683087554
877,3,1,2,2012,0,10,269405.269202677
3421,4,1,2,1974,0,6,737126.423284762
1400,5,2,1,1993,1,7,377668.161405871
1865,4,2,2,1974,1,3,425283.077112976
2936,1,2,1,1979,0,9,628433.595778299
3249,1,2,1,1963,0,3,680345.791800453
3143,1,1,2,1992,1,6,674477.316911616
2663,4,3,2,1977,1,4,648156.33815759
2118,2,3,1,1968,0,9,477345.798437329
4397,5,3,2,1991,0,1,924097.839661066
4562,4,2,1,1969,0,9,967659.72412742
2990,2,1,1,1960,1,4,666377.506790563
1792,2,1,2,2003,1,10,393321.539797775
3512,4,1,1,1973,0,5,757370.345746227
2992,4,3,2,2019,1,1,704587.506136386
2048,2,2,2,1966,0,1,449914.961143521
3854,2,1,1,1977,0,6,811934.865272031
4833,2,2,1,1999,0,10,1025702.23990904
2797,4,1,2,2004,0,1,581660.885194321
4487,2,2,2,2022,0,2,911971.632239137
2951,1,1,2,1959,1,3,624320.458177136
4818,4,2,1,1970,1,7,1056381.82575273
3910,1,1,2,2007,0,2,826703.750295053
2770,3,1,1,1983,1,5,621314.015429286
997,4,2,1,1992,0,9,310219.354393856
3426,3,2,1,1960,1,10,810329.950380238
2002,2,3,2,1982,1,8,494281.680312055
2835,2,2,1,2007,1,8,666624.535201397
1277,5,1,2,1995,1,2,306632.161965298
2054,2,1,1,2010,0,1,410070.026632798
1722,3,2,2,2011,1,9,439349.334407254
1219,2,3,2,1950,1,10,290269.754703324
3004,4,2,1,1970,1,4,670540.703899602
3397,2,1,2,2011,1,9,765679.797633244
1920,5,1,1,2013,1,7,510334.32311713
3868,2,3,1,2022,1,6,835244.608742798
1750,3,2,1,2005,1,10,418751.392617308
3136,3,1,1,1950,1,9,712211.54053779
3043,2,1,1,1970,0,10,636761.413911903
3445,3,1,1,1971,0,4,731668.033792664
2657,3,2,1,2003,0,1,574199.998793093
2665,5,2,2,1953,1,5,622300.40018323
3712,4,3,1,2014,0,6,817612.586845447
3653,5,1,1,2000,0,6,782737.128610696
4028,1,1,2,2023,0,1,805425.17518454
4519,5,3,2,2012,1,7,986122.093474185
4028,2,1,1,1964,0,8,814097.641520124
3171,4,3,1,1985,0,5,712745.758046153
3691,2,3,1,1978,0,2,801566.4362923
4556,1,1,2,2001,0,2,952107.752071338
894,4,2,1,1995,0,5,237237.578488481
3474,3,2,2,2018,0,7,735524.869013403
2755,5,2,1,1978,0,7,650607.866059067
1593,2,2,1,1996,1,4,391573.075559364
2634,1,1,2,1974,0,3,556235.516060907
2916,3,3,1,1965,0,9,698807.781310582
4906,5,3,1,1990,1,7,1081539.36196582
4125,3,1,1,2014,1,2,874577.750401878
3719,5,2,2,2018,1,1,811804.566723135
3397,4,3,1,1969,1,2,716378.05733798
4005,3,1,1,2018,1,3,876533.499103557
1614,3,1,2,1985,0,5,370162.865821056
1145,3,2,2,2007,0,3,290748.28103392
3149,4,1,1,1997,0,10,750846.950052281
1162,1,3,1,1951,1,9,289631.205752385
3243,5,3,2,1978,0,10,685149.782080211
3065,3,1,1,1965,0,4,672026.759237769
2988,4,3,1,1984,1,7,692771.484747317
3805,1,1,2,2011,1,4,784688.653100717
4081,5,3,1,1953,0,3,900131.658390538
1784,4,2,1,2017,1,10,471452.408002609
2439,5,3,2,2000,0,1,532134.752244711
1627,3,2,1,1982,1,9,399866.703464916
3530,1,2,1,1973,0,1,765918.843246223
4331,4,1,1,1974,0,1,896159.445219266
3735,1,2,2,1977,0,1,771666.743885345
4676,3,3,1,1956,1,5,944589.720848903
926,1,3,2,1985,1,7,209153.862472968
3977,1,2,2,1959,1,7,855337.93743332
3856,2,1,1,1985,1,10,871899.69523964
1403,1,2,2,1967,0,1,269549.257949975
4249,5,3,1,1955,0,6,934664.101551512
4946,4,3,1,1956,0,9,1061807.05227366
4333,2,2,1,1961,0,6,938427.201374812
4167,4,2,2,1990,1,4,879954.917366935
4168,4,2,1,2012,1,10,939351.941209187
4597,3,3,1,1974,1,9,990057.732825094
2592,3,3,1,2002,1,3,592975.950620662
3661,2,3,2,1982,0,10,798923.276307712
4276,3,1,2,2022,1,4,910905.523146435
4217,3,3,1,1955,1,4,927345.296156735
2445,3,3,1,2011,1,4,562091.318357574
2005,4,1,1,2015,0,6,460679.842448083
3830,2,1,1,1958,0,7,803089.586649431
3672,4,1,2,2016,0,9,808339.959743633
3872,5,1,2,1965,1,3,858951.088703652
2654,4,1,2,2004,0,8,575071.447997985
4821,5,1,2,1989,0,8,1034463.21905207
3508,1,2,2,1975,0,1,698220.351384221
4302,1,2,2,1987,0,5,894403.86443048
2132,5,2,2,1984,0,10,501591.694878649
1001,5,2,1,2017,0,5,294469.578699531
4307,4,3,1,2008,1,8,972218.174443917
1374,5,1,1,1963,1,8,345731.285910891
1336,2,3,1,1996,0,2,308142.316365038
2425,1,1,1,2020,1,3,539962.914481209
2922,1,1,1,2021,0,2,601017.291995899
1185,5,3,2,1991,1,1,301794.561879861
4081,3,2,1,2000,0,2,834889.91179888
1274,3,3,2,1968,1,10,366156.689039459
1217,5,3,1,2015,0,6,348967.828707124
4400,2,1,2,1996,0,1,902801.310028149
1754,3,1,2,2014,1,6,437953.439613167
2005,5,1,1,1991,0,1,384869.736752867
4920,2,2,1,1987,1,2,1068188.86626773
2790,2,3,1,1962,0,8,613076.379868071
4372,4,3,1,1993,0,6,950944.414019987
4958,2,2,1,1973,0,9,1040587.05690835
3513,3,3,2,1979,0,1,785492.687046688
3003,3,3,1,2019,1,5,649081.709401112
3920,5,1,2,1987,1,7,911861.508165171
1766,5,2,2,1972,1,9,465106.773023628
4232,2,1,2,2023,1,9,928966.605397954
1488,1,2,1,2006,1,4,336369.885916777
4501,4,1,1,1972,0,4,924494.520052591
1141,1,3,1,1985,0,4,288462.769138403
2524,2,2,1,2006,1,3,566585.208779733
2592,2,2,1,1950,0,8,606440.586457721
2559,1,1,1,2021,1,5,551955.591994608
4012,4,2,2,1952,0,7,862919.215527527
1789,1,3,1,1963,1,10,462502.205916008
3062,5,3,2,1983,0,6,743197.354112436
3282,3,3,2,2019,0,9,728633.679409143
1751,5,1,1,2018,1,3,410381.062578572
1522,3,2,1,2000,0,6,382663.269069739
4189,2,1,1,1978,1,3,880449.485845733
2879,4,3,1,1997,0,2,651781.57063502
3517,1,2,1,1965,1,3,740918.100640531
3132,4,3,1,2006,0,2,726500.350455295
4176,1,2,2,1959,1,2,858712.762373733
2300,5,2,2,1968,0,10,562013.241563049
1085,5,1,2,2016,0,7,280782.450744197
4295,1,2,2,1985,1,10,916962.335964481
2865,4,3,2,1953,1,3,641698.608630986
1568,1,2,2,1982,1,8,391065.201652335
3857,2,3,1,1977,1,2,850359.077873347
2961,5,1,1,1958,0,7,682143.470723309
4093,2,3,1,1955,0,3,859900.413331368
1746,5,2,2,1998,0,9,439704.50077504
4135,5,3,2,1971,0,7,935443.039211486
4950,3,3,2,1997,0,9,1085232.78968019
2281,2,2,1,1970,1,2,439943.109216162
2701,2,3,1,1982,1,6,601394.445705683
4251,3,2,1,2005,1,5,914593.530214013
4864,4,1,2,1978,1,2,1055531.31410315
854,2,3,2,2002,1,4,231130.729557231
2623,1,1,2,1989,0,4,569579.584523732
4262,3,3,1,2023,0,8,894433.480724236
3879,2,3,2,1967,1,7,853301.36288652
1632,4,1,1,1996,1,5,423905.141336262
3606,2,3,1,1962,1,9,761340.428267046
3290,5,3,1,1976,0,1,788841.086705223
1127,1,1,1,2011,1,4,297172.148321663
4110,3,3,1,2023,1,5,897033.832561641
4100,5,2,1,1994,1,8,898289.797319031
4475,4,3,1,1952,0,3,954622.871243157
3854,5,3,2,1971,1,5,867895.058990284
2943,5,3,1,1976,0,3,673616.563920301
2111,4,1,2,2004,1,7,540716.521236501
3991,5,2,1,2016,1,10,891297.538263929
3338,3,2,1,1982,0,3,730667.745939314
4783,2,3,1,1951,0,7,980289.270934997
964,5,1,2,1995,1,2,258459.982141868
1622,3,1,1,2023,1,7,404817.921196734
1743,2,2,1,1982,0,9,422881.56227522
1574,2,1,2,2007,0,5,335969.188083385
2998,5,3,2,1956,1,6,686580.207599702
3956,3,3,2,1964,0,10,902713.915889589
4495,5,1,2,1975,0,3,992047.715490701
4252,4,3,1,1960,1,10,955611.430426309
1714,2,2,1,1987,1,5,346883.871169482
2108,5,3,2,1976,1,5,579378.31369225
4977,2,1,1,1956,0,3,1028901.71095857
1313,3,2,2,1950,1,8,333785.823549467
2720,1,3,2,2023,1,6,588941.001853647
4394,5,2,2,1970,0,3,957209.175929978
2209,5,1,1,1979,1,1,524464.564729273
3990,2,3,2,1957,0,10,886765.696828163
2355,3,3,1,1952,0,1,495848.445891275
1604,4,2,1,2004,1,10,407987.628046469
2079,3,3,1,1964,1,2,532563.643080605
4377,5,3,2,1985,0,10,976014.76583125
3701,4,3,1,1955,1,5,820886.890666831
2187,3,3,2,1991,0,7,479859.555860408
3561,1,1,1,1999,0,1,742848.357645519
3479,2,3,1,1967,1,1,774575.455426061
2906,3,2,1,1999,1,4,670064.691145245
3568,3,1,2,1979,0,10,772129.978409777
4753,1,2,2,1988,0,6,997631.307084088
3986,5,2,2,1961,1,9,940991.485916215
4080,2,2,2,2008,0,1,875772.057304287
3373,3,1,1,1993,0,10,719995.931445167
3399,4,1,1,1953,0,5,676149.873384463
4833,3,1,2,1985,1,9,1051019.31267711
1036,2,3,2,1997,0,8,286164.203168711
2104,3,2,2,1963,0,7,454569.387703168
4230,1,1,2,1998,1,10,905780.261946931
2101,3,2,1,2016,0,2,459607.523353173
3341,3,1,2,1958,0,9,732807.158055805
2851,4,1,2,1970,1,8,640582.592822007
1241,1,1,1,2021,1,10,340462.7749407
2876,1,2,2,1965,1,10,643899.222015819
3980,3,3,1,1965,1,9,861024.577845881
3457,4,1,2,1977,1,9,801336.553839843
4598,3,1,1,2000,0,9,949995.310100207
1604,3,1,2,2005,0,3,396912.359438378
874,2,3,2,2006,1,7,270576.485605564
2975,2,2,2,2001,0,1,662744.38238302
4724,4,2,2,1995,1,9,1032843.84068896
2889,5,2,2,1987,0,9,652397.150505416
840,2,2,1,1997,0,3,209100.544023327
2881,5,1,2,1990,0,5,644089.080341112
2422,1,3,1,2008,1,8,532081.592860912
1141,2,1,1,2016,1,6,272359.417146859
4852,2,3,1,2023,1,10,1041240.67881834
2874,4,2,1,2015,0,10,625549.907839004
1445,5,3,2,1976,1,9,412949.082239983
1409,2,1,2,1981,0,3,314492.571560725
1254,2,1,2,2005,0,7,289090.538269159
3753,4,2,2,1959,1,6,805841.145976458
2508,4,1,1,1989,0,5,532590.675558313
4272,5,1,1,1966,0,4,969797.85126806
3769,1,3,1,2007,0,5,778118.563428461
3828,1,1,2,1955,1,4,822863.209855233
3481,3,2,2,1988,1,3,764265.861747504
4429,2,2,2,1967,1,7,882420.288472298
3867,5,1,2,2022,0,6,891211.270578465
2186,2,2,1,2021,0,4,496302.099469403
4576,5,3,2,1991,1,9,1003008.24614238
3666,5,3,2,1953,0,1,800490.83738926
4163,5,1,1,1969,1,1,876870.415814908
4924,2,1,1,1977,1,9,1097455.51196153
948,4,3,2,1989,1,7,257908.557293963
4650,2,2,2,2014,1,2,967922.900082634
2858,5,1,1,1993,0,10,638360.97304631
1936,3,1,2,1972,0,5,439209.485005229
986,1,2,1,2006,0,4,263457.912503483
3654,5,1,1,1996,1,1,848534.361227379
2050,3,2,2,1962,0,9,467025.096394443
2133,4,2,1,1965,1,6,519056.474557948
4993,5,2,2,2004,1,6,1093647.6353151
4950,3,2,2,2014,1,4,1032459.7683889
3511,5,2,2,1965,0,2,828763.889364899
2585,2,3,2,1986,1,8,625068.989057406
1550,3,2,1,2001,0,8,378727.896242776
2562,2,3,2,1959,0,3,595946.902337475
4720,2,2,2,1987,0,7,1025302.66781795
1281,3,1,1,1993,0,7,314246.533527044
953,1,3,2,2023,0,5,238749.0901332
2324,3,1,2,2003,0,5,552603.153559416
2920,1,2,2,2000,0,8,604346.160471758
3143,5,2,2,2001,0,4,742442.267433033
2040,5,1,1,2019,1,1,475372.185982872
860,3,2,1,2008,1,1,268116.918571189
1738,5,1,2,1962,0,9,429469.33506343
2439,4,2,1,1990,0,4,558240.155561824
4920,2,2,1,1961,0,1,1016142.29108569
4369,2,3,1,1999,0,2,901503.909429719
2052,1,1,1,2006,0,10,448648.627546392
971,5,2,2,1999,1,7,324677.785079214
2258,1,1,1,2006,0,2,414745.900433188
4349,2,3,2,2003,0,1,876825.851379879
4997,2,1,2,2015,0,10,1036263.20726605
3122,5,3,1,1957,1,9,704441.3801891
2436,4,1,2,2012,1,5,599949.490260387
3915,4,1,1,1958,0,4,871441.92444633
4890,5,3,2,2009,1,4,1084800.79523487
3804,5,2,2,2012,1,1,822854.898313062
1129,1,2,1,2021,1,3,303176.296669853
4440,5,2,2,1952,1,1,926296.751850111
4694,4,1,1,2022,1,5,1067349.5660037
4907,5,1,2,1962,1,5,1049284.25507056
2141,1,2,2,1958,1,9,483649.119453964
4463,1,1,1,2001,1,8,935866.403737632
1015,1,1,1,2011,0,5,206172.314647533
1138,1,2,1,1957,0,5,310727.828098423
4862,3,3,2,1994,1,7,1073122.36576961
3508,5,1,1,2002,1,2,807986.763551995
3952,2,1,1,2012,0,7,805808.268198481
2550,5,1,1,2006,0,1,572523.4456751
3221,3,1,1,2003,1,5,722225.717233285
1509,1,3,2,1968,0,6,351568.913088746
4526,3,2,2,2016,1,10,961190.6637233
4442,4,1,2,1995,0,1,963287.500528266
4793,4,2,2,1959,1,9,1053638.75206963
1288,5,1,2,1967,0,9,315725.899108925
846,5,3,2,1961,1,1,205818.736511183
4159,2,2,1,1998,0,4,888966.662837247
1200,2,3,2,1972,0,8,360261.393353288
4790,4,1,1,2011,1,2,998618.643166343
3957,1,3,1,1960,1,8,859661.176260324
1190,3,3,1,2022,0,10,340762.431977289
4653,2,1,1,2005,0,9,950858.693347468
1428,2,1,2,2004,1,9,340601.080772874
3730,1,2,2,1974,0,1,747496.030518465
2321,1,1,2,1958,0,9,530816.917370614
1626,5,2,1,1961,0,4,430338.064233852
2300,3,3,2,1960,0,8,532975.906618293
4094,1,3,2,1987,0,9,849756.648275147
3219,2,2,2,1977,1,3,686730.226551804
1734,2,1,2,1957,0,6,374037.537143831
3842,4,1,2,2023,0,3,797968.278459425
2266,1,3,2,1996,1,1,493649.044979538
4361,5,2,1,1985,1,10,991570.662111547
1414,3,3,1,1999,1,6,373056.436110713
1982,5,3,2,1958,1,5,491194.190885762
4023,2,1,1,2009,1,3,855026.345920634
3467,5,2,1,2021,0,4,763361.230122756
930,2,3,2,2016,0,2,194569.711520843
3783,2,1,1,2002,0,10,815603.372424572
838,2,3,2,1966,1,10,233009.360363634
4759,2,3,1,2002,1,4,980116.419521014
4387,2,1,2,1977,1,4,938667.63917789
1720,4,1,1,2012,0,3,382706.749089536
3569,5,2,1,1964,0,6,797493.848031471
4911,4,3,1,1968,0,1,1061390.94537674
1292,4,2,1,2019,0,9,311644.031971369
1931,1,1,2,1996,0,10,433503.032051824
4321,1,1,1,2020,0,3,842939.427956741
1110,1,3,2,1997,1,3,309313.327265232
1538,3,2,2,2022,0,3,322623.337577781
4041,1,2,1,1969,0,7,836329.508440066
1345,5,3,1,1986,0,8,391459.497594099
3261,4,3,2,1951,0,2,707336.926847975
2604,5,2,1,2013,0,1,553865.057842493
4012,1,1,2,1985,1,5,865226.830807163
4610,3,1,1,1954,0,8,998263.31155378
1613,3,3,2,2013,0,3,360770.341515869
4924,4,2,1,1956,1,6,1054676.83698049
2832,5,2,1,2019,1,3,639514.775734548
1044,2,2,2,1971,0,6,251624.400982849
1071,5,1,2,2023,0,4,233875.723076955
4311,1,1,2,1995,0,7,893664.403472048
2571,2,2,1,1989,0,10,618797.854954579
2062,3,2,1,2010,0,1,433000.750819082
3224,4,3,1,1995,1,1,703212.660163256
1720,4,3,1,1977,1,5,399409.55842009
4230,3,2,2,1984,0,9,928304.048159884
3424,1,2,2,1950,0,5,749879.933953559
4560,3,1,1,1978,1,4,1003507.94597944
2850,1,2,1,1958,1,8,597799.735277658
4300,2,3,1,1958,0,5,922494.793262424
1965,3,1,2,1971,0,1,466843.750855356
1175,1,3,2,2012,0,7,293741.577692753
2833,2,3,1,2015,0,4,625560.242083594
945,3,1,2,2007,0,10,242208.935534121
1231,4,3,1,2019,0,5,321702.745594842
1504,3,2,1,2004,1,6,404707.95449266
3432,5,3,2,1962,1,7,795605.224210719
1763,3,1,2,1968,1,2,377393.131099257
3034,5,1,2,1982,1,1,668398.958142851
2841,2,1,2,2023,0,3,632431.988472225
2628,3,3,1,2014,1,10,623718.583008777
2908,2,2,2,2009,1,1,632576.551956077
4868,2,1,2,1961,0,4,996749.611668833
1738,1,2,2,1992,1,6,430314.979513361
1606,2,1,2,1966,0,5,402760.314945557
2263,2,2,1,2017,0,4,526179.728075451
4215,3,2,1,1978,1,7,955064.790536134
810,3,2,2,2004,1,6,226032.343980846
2668,4,1,2,1956,1,3,590095.772565652
1684,1,3,1,1993,0,9,384891.37066252
4364,2,3,1,1954,1,5,938764.331049406
2189,1,3,2,2009,0,10,528575.494503131
4201,5,2,1,1955,1,1,947347.16848671
1624,2,1,1,1956,0,6,381261.734681362
3065,1,2,1,1995,1,5,627220.330853828
1736,4,1,1,2006,1,10,394999.453885078
3600,4,2,2,2003,0,8,800011.568620043
3353,2,1,1,1995,1,4,744606.580140018
4645,5,1,1,1959,1,1,1000010.82377535
2596,4,1,2,1953,0,2,618072.61262446
853,4,2,2,2016,1,8,232538.973905489
1526,5,3,2,1974,1,10,384991.20126261
3536,1,2,1,2010,0,8,734592.975638142
3970,4,2,2,1987,1,5,856442.569670219
2713,3,1,1,1981,0,6,608757.14671705
2396,4,1,2,1972,1,2,534657.203703912
2714,1,3,1,1986,1,9,571103.988468034
3266,1,3,2,1952,0,6,718489.461417378
3537,2,1,2,1962,1,9,730401.201848197
1649,3,3,1,1983,0,10,378019.544424732
2909,1,3,2,2014,0,3,575232.335731403
802,5,1,2,1957,1,6,253578.031926772
4869,3,2,2,1958,0,10,1048451.19280378
1692,3,3,2,1977,1,5,461311.358025409
2830,5,1,2,1967,0,9,670845.666403639
3960,4,3,1,1991,1,10,928041.154583555
3176,5,3,1,1990,1,1,725415.241282462
2733,5,1,2,2019,0,9,604176.704472736
2180,4,3,2,1982,1,5,524202.690049837
4481,4,3,1,2003,1,1,984010.525184683
2090,4,3,1,1985,1,10,535595.184556289
2440,4,2,2,2005,0,8,550189.696397292
3482,4,2,1,1966,1,7,794619.66184456
1787,5,3,2,1959,1,6,432074.300728968
2018,2,1,2,1993,0,2,408518.060147232
2155,2,3,2,1951,1,5,468105.382215363
4935,1,3,2,1963,0,3,1021615.64971392
2360,2,2,1,1990,0,2,478554.091123092
2218,2,2,1,1951,1,10,507981.390253225
1754,5,2,1,1968,0,1,436372.913785349
1783,4,3,2,1950,1,9,427871.758048042
1774,4,3,1,1951,1,2,418192.199162392
4933,5,1,2,1976,1,1,1061390.7819194
4772,2,3,2,1951,0,7,1016572.17253831
1713,5,3,1,2000,0,9,422117.735229861
836,1,2,2,1959,1,6,239871.501718379
4187,4,2,2,1968,1,8,941161.307519618
2511,3,2,2,1962,0,7,591696.415109043
3820,1,2,1,1997,1,9,823959.951891324
1595,1,2,2,2005,0,7,347179.529763591
4836,5,1,1,2021,0,6,1023134.1994497
3911,2,1,2,2005,1,1,832875.687948234
2124,4,1,1,1999,1,9,502371.105429718
1117,3,2,2,1994,1,10,294170.75555798
3196,1,2,1,2008,0,5,662992.818393867
2962,3,2,1,1988,0,2,621307.737871894
3545,2,1,2,1970,0,8,762975.527819068
2391,2,2,2,2004,0,4,484885.420436399
3911,3,1,2,2006,1,3,848775.407311874
4730,4,2,2,1990,0,1,1015913.71901007
2796,2,3,1,2019,1,5,609678.021545568
2112,3,1,2,1998,0,3,514450.923490164
2085,1,3,1,1993,0,4,454440.532774421
3183,3,1,2,1984,1,9,674566.425422503
4039,3,2,1,1954,0,7,861768.927341583
2939,5,2,1,2020,1,5,679366.403623395
2504,2,3,1,2023,0,8,571024.188889255
1162,4,2,2,2023,1,6,308964.236897229
3404,4,1,2,2000,0,10,730510.74310739
2516,5,2,1,2006,0,2,541825.484547193
4538,4,2,1,2007,1,7,977260.017870458
3269,3,1,1,1985,1,1,692855.615937031
1356,5,3,1,1959,1,3,331825.645877519
1625,1,3,1,1999,0,1,334679.670972408
3608,2,2,2,1986,0,1,771086.463110984
3519,2,1,1,1969,0,5,785010.315192362
4308,2,3,2,1962,0,6,933486.542846774
4541,3,3,2,1968,0,3,994846.52715467
2374,1,2,2,2005,0,3,528152.961705842
4798,5,1,1,1994,1,3,1059428.25820996
2929,5,3,1,2009,0,1,645355.093423567
3203,2,2,1,2017,0,5,689122.771959674
4129,1,2,1,2006,1,1,853284.516438599
1388,1,2,2,2003,1,10,337122.320941659
2812,1,2,2,1986,1,10,629104.177509665
2347,4,3,2,1986,1,3,566239.153789476
1094,4,1,1,1963,1,6,307383.084537878
2785,2,2,1,1993,0,6,600954.268424641
3917,1,2,1,1991,0,3,813788.468522292
2490,1,3,1,1950,1,9,575836.591854838
1936,5,2,1,1972,1,8,502884.860951446
2864,5,2,1,2013,0,3,603825.12091857
1807,2,1,2,1977,1,5,389465.275902527
3314,1,2,2,1953,0,5,725482.763348484
4326,2,3,1,1990,0,5,913678.260751724
2047,5,1,2,2009,1,3,477798.085165826
